taylor_seq_len,taylor_num_samples,output_dir,ppl,acc_mean,acc_boolq,acc_piqa,acc_hellaswag,acc_winogrande,acc_arc_easy,acc_arc_challenge,acc_openbookqa,params_count,pruning_ratio,grad_mean_ratio,grad_norm_ratio,grad_std_ratio,grad_max_ratio,grad_mean_range,grad_norm_range,extreme_pruning_layers,elapsed_time,success,pruning_method
32.0,512.0,results/search_Mistral_blockwise_20/exp_005_taylor_seq_len32_taylor_num_samples512,21.708438873291016,0.4838682440083616,0.4259938837920489,0.7551686615886833,0.582055367456682,0.5256511444356748,0.4549663299663299,0.3532423208191126,0.29,,0.1999986437130164,1.9903918182549432,6.8213881305501936,,,0.0027918588473565,129.0507107062472,5.0,1335.374695062637,True,blockwise
64.0,4.0,results/search_Mistral_blockwise_20/exp_006_taylor_seq_len64_taylor_num_samples4,76.76448822021484,0.459580118071107,0.3896024464831804,0.705658324265506,0.5320653256323441,0.5209155485398579,0.4494949494949495,0.3353242320819112,0.284,,0.1999986437130164,1.7867139289347225,4.194264718430934,,,0.0001498924361334,5.613157696194119,2.0,1102.7549104690552,True,blockwise
64.0,64.0,results/search_Mistral_blockwise_20/exp_007_taylor_seq_len64_taylor_num_samples64,11.808483123779297,0.5676774006154219,0.645565749235474,0.766050054406964,0.6144194383588927,0.6156274664561957,0.6039562289562289,0.3481228668941979,0.38,,0.1999992088325929,2.037950840034013,8.083941343853787,,,0.0011333318220244,58.71795486079321,8.0,1074.6703033447266,True,blockwise
64.0,128.0,results/search_Mistral_blockwise_20/exp_008_taylor_seq_len64_taylor_num_samples128,9.81977367401123,0.5712678721409512,0.6737003058103975,0.7682263329706203,0.6248755228042223,0.6077348066298343,0.6064814814814815,0.3438566552901024,0.374,,0.1999992088325929,2.901091684162015,10.71940002699822,,,0.0040376434723536,170.14703506893582,6.0,1171.9411044120789,True,blockwise
64.0,256.0,results/search_Mistral_blockwise_20/exp_009_taylor_seq_len64_taylor_num_samples256,9.990968704223633,0.5711553552817435,0.653211009174312,0.7665941240478781,0.619896434973113,0.6093133385951065,0.6266835016835017,0.3523890784982935,0.37,,0.1999997739521694,4.082191869130726,15.947325587464888,,,0.0110836279475026,429.0758472548591,6.0,1293.7282857894895,True,blockwise
64.0,512.0,results/search_Mistral_blockwise_20/exp_010_taylor_seq_len64_taylor_num_samples512,9.735042572021484,0.5648560725129411,0.6785932721712539,0.7725788900979326,0.6033658633738299,0.6164167324388319,0.5984848484848485,0.3165529010238908,0.368,,0.1999997739521694,4.896837151245761,19.090102289431456,,,0.0220839390531182,821.6850058502621,6.0,1390.960517168045,True,blockwise
128.0,64.0,results/search_Mistral_blockwise_20/exp_012_taylor_seq_len128_taylor_num_samples64,13.831378936767578,0.5380503087022641,0.67217125382263,0.7263329706202394,0.5598486357299343,0.5785319652722968,0.5517676767676768,0.3156996587030716,0.362,,0.1999997739521694,7.06679538267757,26.49005710205917,,,0.0177124622795316,623.1408154699537,10.0,1153.9645183086395,True,blockwise
128.0,128.0,results/search_Mistral_blockwise_20/exp_013_taylor_seq_len128_taylor_num_samples128,16.211669921875,0.5198890671038812,0.6391437308868502,0.719804134929271,0.528779127663812,0.5737963693764798,0.5467171717171717,0.2849829351535836,0.346,,0.1999997739521694,7.510195040268973,28.24495319556472,,,0.0384346983498997,1345.6863134966957,10.0,977.2120950222017,True,blockwise
128.0,256.0,results/search_Mistral_blockwise_20/exp_014_taylor_seq_len128_taylor_num_samples256,24.291296005249023,0.4789118939089379,0.5926605504587156,0.6746463547334058,0.4641505676160127,0.5548539857932123,0.4907407407407407,0.2713310580204778,0.304,,0.1999997739521694,7.834989676939054,29.39018745298821,,,0.0810844273202949,2831.0703126457,8.0,1322.4787254333496,True,blockwise
128.0,512.0,results/search_Mistral_blockwise_20/exp_015_taylor_seq_len128_taylor_num_samples512,29.029563903808597,0.4662997358777021,0.6204892966360857,0.6626768226332971,0.4073889663413663,0.5343330702446725,0.4701178451178451,0.2610921501706484,0.308,,0.1999997739521694,8.0099496471199,inf,,,0.1593131828121841,inf,7.0,1246.165339231491,True,blockwise
256.0,4.0,results/search_Mistral_blockwise_20/exp_016_taylor_seq_len256_taylor_num_samples4,15.22390365600586,0.5860786442076396,0.7642201834862385,0.7181719260065288,0.6230830511850229,0.6400947119179163,0.6001683501683501,0.3848122866894198,0.372,,0.1999992088325929,2.0944992187758795,7.77998145578193,,,0.0001913772688971,8.760535134209526,5.0,908.4798107147216,True,blockwise
256.0,64.0,results/search_Mistral_blockwise_20/exp_017_taylor_seq_len256_taylor_num_samples64,34.44557571411133,0.4389692022403983,0.5660550458715596,0.6104461371055495,0.3977295359490141,0.5311760063141279,0.425084175084175,0.2482935153583617,0.294,,0.1999997739521694,8.32446947882607,31.589518435841164,,,0.044812353948752,1571.5812058713702,7.0,942.6041791439056,True,blockwise
256.0,128.0,results/search_Mistral_blockwise_20/exp_018_taylor_seq_len256_taylor_num_samples128,35.65184020996094,0.4315016448345421,0.5792048929663609,0.6115342763873776,0.386476797450707,0.5130228887134964,0.4027777777777778,0.2354948805460751,0.292,,0.1999997739521694,8.366915355286423,31.575838468211277,,,0.0981111886600653,3437.9667482773466,7.0,1159.2087943553925,True,blockwise
256.0,256.0,results/search_Mistral_blockwise_20/exp_019_taylor_seq_len256_taylor_num_samples256,36.56414794921875,0.4241976397040748,0.5553516819571865,0.6001088139281828,0.3735311690898227,0.526440410418311,0.3893097643097643,0.2346416382252559,0.29,,0.1999997739521694,8.401117679894377,inf,,,0.2086016018357541,inf,7.0,1216.4840285778046,True,blockwise
256.0,512.0,results/search_Mistral_blockwise_20/exp_020_taylor_seq_len256_taylor_num_samples512,37.59333419799805,0.4191580841024204,0.5314984709480123,0.5973884657236126,0.3698466440948018,0.5248618784530387,0.3893097643097643,0.2372013651877133,0.284,,0.1999997739521694,8.432657894922732,inf,,,0.4052840528699259,inf,7.0,1387.4014060497284,True,blockwise
128.0,4.0,results/search_Mistral_blockwise_20/exp_011_taylor_seq_len128_taylor_num_samples4,116.42219543457031,0.4461092947346957,0.37889908256880733,0.6996735582154516,0.48207528380800635,0.5138121546961326,0.43265993265993263,0.32764505119453924,0.288,,0.19999864371301646,1.809285099157732,3.8317598844532736,,,0.000101115968492296,3.6404895782470708,4.0,1085.1982142925262,True,blockwise
